CustomerID,Recency,Frequency,Monetary,Cluster,TSNE-1,TSNE-2,TSNE-3
15537.0,162,1,110.92,1,-9.465015,7.3001995,-9.101971
15539.0,6,1,538.46,0,-6.3709116,-21.42457,-7.6996303
15540.0,10,1,213.3,0,-9.493077,-20.072048,-8.588308
15541.0,113,1,85.13000000000001,0,-17.838984,6.321803,3.4099522
15543.0,287,1,127.86,1,-2.9746299,14.214225,11.2199
15544.0,8,9,3546.71,0,17.326889,6.7400103,6.4425874
15545.0,53,2,292.71999999999997,0,-11.229451,-10.973656,2.5256987
15547.0,6,14,4954.84,3,14.126946,8.605143,-2.0010748
15549.0,76,3,1693.26,0,-1.1948195,-4.926974,8.869139
15550.0,3,4,575.63,0,16.563223,-9.304282,-8.611942
15551.0,36,1,436.06,0,-6.2321405,-4.7802043,-17.814062
15552.0,216,1,90.12,1,1.3064722,16.280361,-12.522021
15553.0,59,1,437.23,0,-18.983042,0.20777091,-10.236537
15554.0,277,1,217.2,1,-6.1053863,15.801386,7.611242
15555.0,11,16,4805.17,3,12.482738,8.582594,-3.7986522
15556.0,23,1,279.77,0,-7.9596963,-14.108682,-16.722242
15557.0,28,1,473.65000000000003,0,-5.588236,-9.701834,-17.142729
15561.0,11,4,800.59,0,13.630837,-7.8545446,-8.684673
15562.0,351,1,134.55,1,-9.925083,17.960392,26.954042
15563.0,21,4,1400.44,0,10.724158,-6.1327534,-4.9792285
15565.0,49,2,173.16,0,-10.618064,-10.758392,0.87964296
15567.0,18,1,186.01,0,-10.935761,-16.930819,-14.538026
15568.0,2,3,758.29,0,5.0544214,-21.207474,1.1990125
15569.0,103,5,1375.71,0,2.9313948,1.8633748,5.6688566
15570.0,6,12,4165.52,0,14.723422,9.212658,1.0589055
15571.0,11,4,650.4300000000001,0,13.588156,-7.968949,-9.273251
15572.0,4,7,2552.86,0,18.618628,-0.22974284,9.376054
15573.0,31,2,607.45,0,-3.6373885,-9.911435,-4.141549
15574.0,177,4,702.25,1,0.92778987,7.194866,0.47163105
15576.0,37,1,940.6700000000001,0,-6.0674076,-4.5308046,-16.290087
15577.0,150,3,258.88,1,-2.487253,6.5729485,2.0990012
15578.0,161,1,127.1,1,-9.685,7.381113,-8.890362
15579.0,68,2,348.6,0,-12.700361,-8.866053,8.760444
15581.0,120,13,3679.9700000000003,0,5.8842564,5.3435388,3.5773396
15582.0,24,3,682.9100000000001,0,-2.7034192,-19.396635,5.876871
15584.0,23,4,725.11,0,8.749744,-5.8106775,-6.857196
15585.0,176,1,455.3,1,-5.5563555,6.496226,-12.942686
15587.0,49,4,913.6800000000001,0,4.534194,-4.7766547,-1.2248658
15589.0,255,3,478.53000000000003,1,0.26371783,16.620724,0.46496785
15592.0,46,1,388.58,0,-11.997223,-0.35763887,-16.053335
15593.0,70,1,199.8,0,-21.77133,-5.673768,-4.2062116
15594.0,15,5,1771.78,0,12.156841,-10.609701,3.9949784
15596.0,100,5,1406.59,0,3.0950027,1.6197437,5.708791
15597.0,34,1,324.57,0,-6.1243334,-5.8286476,-18.743505
15598.0,52,1,240.68,0,-16.769674,2.0064683,-14.857787
15599.0,26,2,761.74,0,-1.3097618,-10.512335,-5.3086767
15601.0,10,14,6776.56,3,14.451083,6.798685,-2.192793
15602.0,7,9,1297.8700000000001,0,15.813985,8.382551,9.590827
15603.0,78,1,48.480000000000004,0,-22.100964,-5.5417743,1.7635957
15604.0,51,1,216.39,0,-16.205837,2.010158,-15.48278
15605.0,35,5,1198.23,0,8.748477,-7.964318,6.875715
15606.0,60,9,2920.16,0,10.028992,4.0519958,6.3458533
15607.0,336,1,104.76,1,7.042098,22.506723,5.560635
15608.0,27,4,1093.68,0,8.453268,-5.545883,-5.0058327
15609.0,183,1,298.48,1,-2.643437,6.661851,-13.808942
15610.0,51,1,112.46000000000001,0,-16.423199,2.4579003,-16.033354
15611.0,9,13,1591.45,0,12.461359,11.085656,0.50874513
15612.0,35,2,195.15,0,-6.563142,-9.369473,-4.149565
15615.0,9,23,10399.74,3,14.354439,4.3436794,-7.898784
15618.0,32,4,776.851,0,6.956629,-5.2550325,-4.560238
15619.0,10,1,336.40000000000003,0,-8.90808,-19.710674,-8.970563
15620.0,56,3,1553.18,0,-1.0837122,-9.281547,9.165345
15621.0,3,4,1293.03,0,16.552362,-8.822165,-5.827324
15622.0,42,9,3709.56,0,11.690416,4.6482115,6.222145
15623.0,140,1,301.03,0,-13.186315,8.376671,-3.8386526
15624.0,116,4,588.13,0,0.07404261,3.175114,6.307326
15625.0,103,4,1534.26,0,0.84418464,1.2712271,5.7458415
15626.0,74,2,675.8,0,-11.581701,-7.03667,10.379967
15628.0,4,9,2870.2400000000002,0,17.21425,7.551525,7.5580897
15630.0,44,2,1186.35,0,-6.9673676,-10.406956,1.4152514
15632.0,15,8,3285.31,0,16.671064,3.7941728,8.007615
15634.0,16,1,243.55,0,-10.739484,-17.729782,-12.829302
15636.0,89,2,724.76,0,-10.293058,-2.4075503,10.517368
15637.0,52,1,223.36,0,-16.827648,2.1045918,-14.974528
15639.0,133,1,425.32,0,-14.0692,8.210066,-1.4929479
15640.0,3,15,12515.66,3,14.682765,4.0499153,-3.434279
15641.0,104,4,1887.2,0,0.83173406,1.4747266,5.5329933
15643.0,191,3,664.0,1,1.5840461,8.110515,-2.0775554
15644.0,165,4,813.0,1,0.1236002,6.648335,1.3667082
15645.0,18,1,612.01,0,-8.269217,-16.177563,-13.337791
15646.0,157,3,447.64000000000004,1,-2.1704772,6.8023815,1.4164952
15648.0,203,2,657.35,1,2.0331357,10.549823,-5.7234564
15649.0,335,2,816.0,1,5.296559,20.19885,5.855048
15651.0,36,3,646.3,0,-1.8828725,-15.110908,8.7530155
15652.0,90,1,337.74,0,-19.750166,-0.52648574,4.5052853
15653.0,92,2,877.4399999999999,0,-9.622779,-1.7621822,10.287812
15654.0,8,2,922.53,0,5.326356,-17.266678,-7.442077
15655.0,242,1,560.67,1,-5.2291927,21.15766,-6.6907945
15656.0,44,4,748.5,0,5.0495934,-4.923556,-2.3071103
15657.0,22,1,30.0,0,-9.776388,-14.845229,-17.396994
15658.0,189,5,1024.1000000000001,1,2.9520993,7.990252,0.44894555
15659.0,43,1,306.45,0,-10.162915,-1.2629098,-16.877369
15660.0,24,9,1600.86,0,13.755933,6.9130726,8.702106
15661.0,316,2,309.8,1,3.8035011,18.461256,6.7938266
15663.0,105,1,138.14,0,-18.852089,4.3401184,4.8558087
15664.0,50,1,386.43,0,-14.829512,0.74135476,-14.839509
15665.0,167,2,2242.01,1,-3.2472157,4.0346065,-1.8372618
15667.0,39,1,301.32,0,-7.5866814,-3.061121,-18.079721
15668.0,217,1,76.32000000000001,1,1.1913933,16.64464,-12.581423
15669.0,39,4,684.34,0,5.614909,-5.031456,-3.3501732
15670.0,296,1,173.05,1,0.12886706,14.517845,12.158746
15671.0,18,7,2657.13,0,15.869548,-0.06679076,9.057235
15673.0,87,4,2881.02,0,1.6190192,-2.8145187,6.1928678
15674.0,72,5,2446.6,0,5.9061728,-1.4215562,5.1787915
15675.0,80,3,323.69,0,-1.6388422,-3.4688582,11.370594
15676.0,18,3,3435.76,0,1.3585852,-15.882523,0.84682125
15677.0,48,1,657.23,0,-13.305712,-0.46207094,-14.4919615
15678.0,52,1,352.7,0,-16.376436,1.3226274,-14.140269
15679.0,23,4,781.28,0,8.824001,-5.8126025,-6.7475953
15680.0,8,3,1333.68,0,2.0560086,-19.960585,1.2050221
15681.0,24,5,1426.16,0,10.187946,-9.71065,5.768089
15683.0,116,1,193.75,0,-17.171421,6.7537575,2.8908
15687.0,8,9,2993.1,0,17.144028,7.3324223,7.363321
15689.0,119,2,254.1,0,-9.080979,3.0024405,5.5680075
15690.0,3,2,239.76,0,8.385384,-20.238894,-10.782925
15691.0,251,1,136.8,1,-8.371625,21.46072,-3.2154202
15692.0,27,1,191.04,0,-6.623067,-11.040979,-18.716387
15694.0,0,14,6479.4,3,14.618886,7.1993976,-2.2531939
15695.0,266,2,409.98,1,-1.624783,17.414862,1.7752999
15696.0,32,8,2736.46,0,12.841321,3.282143,8.069401
15699.0,17,1,309.65,0,-9.984603,-17.070013,-13.397553
15700.0,171,2,696.68,1,-2.8379505,5.3752933,-3.9431443
15701.0,1,4,1542.14,0,16.70895,-8.747,-4.812811
15703.0,264,1,211.5,1,-9.133142,19.429775,3.087525
15704.0,139,4,2293.62,0,-0.93606627,3.9967139,3.0381963
15705.0,200,1,143.1,1,1.6018991,10.7697,-13.572635
15706.0,63,4,1060.56,0,3.1418889,-4.0178237,1.0837973
15707.0,34,4,945.58,0,6.909226,-5.2037354,-3.9517226
15708.0,40,7,3364.2400000000002,0,12.445824,0.76967514,7.385791
15709.0,283,1,133.25,1,-4.437696,14.583991,10.041312
15712.0,8,5,1072.3600000000001,0,13.636905,-13.498946,4.3592668
15713.0,142,2,356.7,0,-7.1925797,4.3739595,1.5128713
15714.0,11,2,330.88,0,5.527183,-15.884178,-11.597797
15716.0,145,4,1118.81,0,-0.5641917,5.283058,3.3406224
15717.0,233,1,150.3,1,-3.6305597,20.512114,-10.45222
15719.0,32,13,5045.61,0,13.07938,7.357139,0.23981579
15720.0,23,1,598.73,0,-6.755407,-14.238888,-14.746983
15721.0,11,1,507.08,0,-8.5916195,-19.100477,-9.671436
15722.0,35,5,2222.56,0,10.082838,-6.512125,5.2968416
15723.0,364,1,203.1,1,-10.666015,13.795899,24.314754
15724.0,200,2,218.25,1,2.1497889,9.765215,-5.6897063
15725.0,14,1,415.25,0,-9.898097,-18.314405,-11.2441
15727.0,16,7,5178.96,0,17.123404,0.86981934,4.587915
15729.0,212,1,85.0,1,1.670766,14.913548,-12.559236
15730.0,65,3,1120.88,0,-1.045591,-7.398519,10.613551
15732.0,211,2,294.12,1,2.9550858,12.014241,-4.836337
15733.0,282,1,162.3,1,-4.7063236,14.696364,9.6293125
15734.0,114,2,1339.45,0,-7.969908,1.7301669,6.5989323
15737.0,14,8,1205.1200000000001,0,16.194576,4.627339,11.443222
15738.0,18,16,4812.42,3,12.211088,8.289092,-3.5461226
15739.0,65,1,449.12,0,-20.224213,-2.6844914,-6.5110035
15740.0,48,1,154.88,0,-14.4573145,1.5905514,-16.691206
15743.0,15,4,784.46,0,11.610052,-6.949503,-8.517297
15744.0,77,1,34.8,0,-22.251652,-5.8020186,1.4302024
15745.0,18,4,1094.59,0,11.059761,-6.448474,-6.7273774
15746.0,133,1,196.88,0,-14.620281,8.555069,-1.8061378
15747.0,12,3,974.04,0,1.1075276,-20.945776,2.058145
15748.0,39,1,149.31,0,-7.896588,-3.025685,-18.866312
15749.0,234,3,44534.3,3,17.680403,1.4962811,-4.4100003
15750.0,2,8,2465.48,0,18.538631,4.7586174,9.695436
15752.0,39,7,2637.38,0,12.362377,0.68061686,8.103829
15753.0,304,1,79.2,1,2.842634,15.478877,12.264175
15754.0,50,3,458.57,0,-1.0427264,-11.440689,11.299018
15755.0,9,6,2364.25,0,18.135357,-5.413917,6.5068274
15756.0,60,4,532.96,0,2.8856502,-4.1472006,0.33507353
15757.0,65,2,714.42,0,-11.064861,-9.735152,7.9215846
15758.0,24,1,205.25,0,-7.803186,-13.42471,-17.539902
15759.0,217,3,253.04,1,3.254259,11.539608,-2.372321
15762.0,64,2,583.75,0,-11.48505,-10.04402,7.487149
15763.0,31,2,1086.92,0,-2.0919907,-11.036078,-3.3039696
15764.0,87,6,3279.97,0,5.696861,1.1238867,4.459014
15766.0,63,1,315.06,0,-20.814386,-1.353019,-7.630535
15768.0,115,3,621.8299999999999,0,-3.1440427,2.7785509,7.617174
15769.0,6,26,56252.72,3,18.21469,1.6352623,-6.0164094
15773.0,5,1,635.6800000000001,0,-6.1342273,-21.590073,-7.590794
15774.0,68,1,270.8,0,-21.323616,-4.799914,-4.991054
15775.0,244,1,104.9,1,-7.0664463,21.649336,-6.5592484
15776.0,132,1,241.62,0,-14.6875,8.451598,-1.4114108
15777.0,240,4,1047.11,1,1.3701372,15.521801,-0.42960155
15780.0,183,3,475.28000000000003,1,0.51129436,7.499483,-1.5308956
15781.0,24,3,345.46,0,-2.3678374,-20.086311,7.115516
15782.0,9,3,2614.7400000000002,0,2.1287136,-17.089212,0.56066275
15783.0,10,1,246.3,0,-9.34391,-19.968624,-8.691791
15785.0,32,5,2328.9700000000003,0,10.570217,-6.72212,4.934613
15786.0,45,3,4932.2,0,12.722067,-3.4309785,0.8121274
15787.0,25,3,948.05,0,-2.639242,-17.758457,4.978908
15789.0,357,1,351.3,1,-10.453301,16.749771,26.495548
15790.0,9,1,220.85,0,-9.078769,-20.362278,-8.266704
15791.0,43,2,1612.69,0,-6.1994767,-10.374216,1.7610515
15793.0,14,3,965.61,0,0.20798667,-20.80536,2.4329104
15795.0,149,1,610.01,1,-11.54793,7.83586,-5.6501837
15796.0,0,8,2711.56,0,18.679123,4.685942,9.375223
15797.0,112,4,2207.4,0,0.55348754,2.217224,5.239108
15799.0,75,3,884.14,0,-1.3181223,-4.7382727,10.676188
15800.0,106,2,699.08,0,-9.339166,1.2506655,7.893908
15801.0,45,3,1063.95,0,-1.2039632,-12.00665,9.197306
15802.0,142,1,451.42,1,-12.635493,8.169444,-4.2564116
15803.0,50,1,415.82000000000005,0,-14.779887,0.6222177,-14.697772
15804.0,0,13,4206.39,0,14.726892,9.292082,-0.73295623
15805.0,22,17,5528.4800000000005,3,12.1636095,7.3688803,-4.6958256
15806.0,45,3,784.58,0,-1.2016146,-12.415862,9.988042
15807.0,49,3,903.9,0,-1.0510474,-11.327563,10.240575
15808.0,305,4,3734.9700000000003,1,2.1671,18.120321,4.9935684
15809.0,35,5,515.77,0,8.207937,-8.423927,7.4803324
15810.0,78,4,1391.98,0,2.1289499,-2.6509562,3.8687308
15811.0,21,6,2218.62,0,15.377413,-5.441163,7.547625
15812.0,106,5,1801.14,0,2.8547099,2.0905972,5.351857
15813.0,207,2,1303.9099999999999,1,1.4797778,12.016838,-6.1119967
15814.0,16,4,1945.33,0,12.469646,-6.714812,-3.9647
15815.0,63,5,2100.6,0,6.6378245,-2.4401212,5.8824873
15819.0,48,4,1905.45,0,6.190213,-4.8848114,-0.2604528
15820.0,319,1,206.98,1,7.700144,19.248514,9.7338085
15821.0,43,2,570.96,0,-8.135907,-10.267142,-0.5137219
15822.0,2,2,885.47,0,6.8025727,-19.695099,-6.60606
15823.0,371,1,15.0,1,-13.565432,13.100216,18.648985
15825.0,171,1,532.94,1,-7.306396,6.8147073,-12.097661
15826.0,55,3,1654.31,0,-1.0977012,-9.37391,9.008863
15827.0,72,14,1836.0900000000001,0,10.518011,7.3976693,-0.008273166
15829.0,98,2,636.14,0,-9.916601,-0.4188018,9.572911
15830.0,37,1,576.0,0,-6.316612,-4.314201,-16.95559
15831.0,57,3,801.76,0,-0.9754825,-9.218301,11.04759
15832.0,253,1,836.79,1,-7.149232,20.74733,-1.5614258
15834.0,69,4,2233.75,0,3.9400067,-3.387287,3.5445719
15835.0,43,4,954.09,0,5.344644,-4.9551115,-2.263672
15836.0,49,1,137.37,0,-14.9201145,1.8028667,-16.541313
15837.0,64,1,391.98,0,-20.372828,-2.0856175,-7.0593953
15838.0,10,19,33643.08,3,16.689545,1.9814305,-5.4374185
15839.0,32,3,1048.49,0,-1.9873332,-15.233555,6.362577
15840.0,58,2,355.56,0,-11.853801,-10.970571,4.519328
15841.0,72,4,1224.06,0,2.3247213,-3.102539,2.92292
15843.0,303,1,118.95000000000002,1,2.5727968,15.341702,12.193211
15844.0,45,1,130.73999999999998,0,-11.236194,-0.0034007302,-17.653376
15845.0,17,8,3711.77,0,16.589193,3.6423993,7.5053115
15847.0,37,2,389.27,0,-7.0280805,-9.651072,-3.0709136
15850.0,18,2,238.85,0,1.6418319,-11.056303,-11.002331
15852.0,186,2,160.71,1,-0.09470701,7.3126874,-5.8557997
15853.0,51,1,110.8,0,-16.424908,2.462302,-16.040688
15854.0,3,12,2974.65,0,13.500794,10.782235,1.502418
15855.0,136,5,712.24,0,0.536661,5.1353106,4.170831
15856.0,3,27,16387.57,3,15.755215,2.6640246,-8.277591
15857.0,18,1,297.0,0,-9.931143,-16.690279,-14.0781145
15858.0,15,5,1438.85,0,11.80931,-11.364415,4.544241
15860.0,40,8,977.21,0,11.502622,3.820684,8.901436
15861.0,11,8,3165.36,0,17.298117,3.9936283,8.1673
15862.0,7,4,832.88,0,15.0895195,-8.504715,-8.3954525
15863.0,25,2,68.84,0,-1.8869922,-9.091054,-8.5642605
15864.0,21,6,1936.3200000000002,0,15.405912,-5.7322035,7.9273577
15865.0,40,3,895.13,0,-1.4913101,-13.554367,8.632054
15866.0,100,1,230.53,0,-19.216524,2.724303,5.207193
15867.0,4,15,3812.64,3,12.866496,9.569652,-3.0070584
15869.0,276,2,149.64,1,-1.4506595,17.157352,3.8734527
15870.0,32,1,354.09000000000003,0,-5.7755303,-7.3441186,-18.337803
15872.0,14,2,360.93,0,3.664788,-13.387615,-11.273779
15874.0,63,7,4405.88,0,9.528206,1.1938913,4.6227427
15877.0,1,2,493.28,0,8.434074,-20.971382,-9.096924
15880.0,368,1,343.28000000000003,1,-12.453097,13.051324,22.540735
15881.0,311,5,501.39000000000004,1,2.291705,17.369316,4.3635874
15882.0,198,4,516.36,1,2.5840428,8.490173,-0.80649745
15883.0,1,2,396.48,0,8.614816,-21.02629,-9.595333
15885.0,92,3,379.35,0,-2.232047,-1.0289794,10.020548
15886.0,59,1,181.09,0,-20.354078,1.3001271,-10.720666
15888.0,80,1,168.31,0,-21.512701,-4.767341,2.330093
15889.0,156,2,446.87,1,-5.791777,5.143618,-1.4741539
15891.0,226,1,524.52,1,-1.2000555,18.891094,-10.973413
15894.0,252,2,263.55,1,-1.0455074,17.284819,-0.32560816
15895.0,149,1,179.17,1,-11.937411,8.134065,-6.104219
15897.0,193,2,222.05,1,1.0103524,8.4005,-5.896295
15898.0,0,5,1388.88,0,15.6090355,-13.5640135,3.1826065
15899.0,368,1,56.25,1,-11.13286,12.782521,22.143679
15900.0,23,1,351.11,0,-7.527501,-14.142264,-16.180178
15901.0,16,3,363.88,0,-0.2943029,-22.132462,4.4245315
15903.0,9,7,5126.76,0,17.252897,0.7156584,4.64157
15904.0,7,1,164.68,0,-8.596044,-21.217041,-7.435563
15906.0,19,7,1567.69,0,15.102275,-0.1738122,11.599832
15907.0,3,3,967.45,0,4.4767466,-20.589003,0.99253553
15909.0,173,1,191.94,1,-6.227672,6.3366923,-11.549026
15910.0,0,8,1232.18,0,18.097437,5.2705398,11.756411
15912.0,177,2,264.62,1,-2.0818994,6.2283745,-4.9526296
15916.0,15,8,1528.09,0,16.142948,4.5784473,11.122064
15917.0,247,1,123.1,1,-7.6664395,21.656292,-5.229759
15918.0,190,2,334.23,1,0.41825983,7.978024,-5.913284
15919.0,19,2,639.89,0,1.945754,-11.989218,-8.021559
15920.0,153,4,167.5,1,-0.56798446,6.361053,2.7024176
15921.0,172,1,336.03000000000003,1,-6.8138127,6.5597653,-11.734131
15922.0,372,1,369.5,1,-14.760809,13.227951,20.882385
15923.0,372,1,127.08,1,-14.291514,13.172923,19.13786
15925.0,193,1,207.15,1,0.44999495,8.664475,-13.891452
15930.0,66,1,426.63,0,-20.460897,-3.1216078,-6.065941
15932.0,3,8,2495.87,0,18.480206,4.7220664,9.623841
15933.0,20,3,1107.46,0,-1.7534047,-18.920273,3.0067396
15935.0,238,2,416.86,1,0.67736524,16.323427,-2.7292202
15937.0,63,1,145.35,0,-22.165533,-0.66362935,-7.8781877
15938.0,111,5,404.58,0,2.334861,2.4729962,6.329383
15939.0,89,15,6115.01,3,10.483479,6.8087473,-0.81095576
15940.0,310,1,35.8,1,5.082298,16.823011,12.403296
15942.0,133,1,337.44,0,-14.283829,8.347462,-1.6128274
15944.0,276,1,325.1,1,-6.1191406,16.017876,7.0037756
15945.0,364,1,181.0,1,-10.569177,13.772516,24.25615
15947.0,82,1,1708.24,0,-18.024187,-2.0047946,0.029003689
15948.0,7,2,955.24,0,5.4450502,-17.519596,-7.244082
15949.0,16,2,364.72,0,2.8950326,-12.430662,-10.802888
15950.0,31,4,1765.51,0,8.938645,-5.4613233,-2.7229848
15951.0,8,2,708.22,0,5.6733584,-17.334465,-8.47215
15952.0,33,4,806.57,0,6.822799,-5.220139,-4.3228188
15953.0,14,8,1659.3799999999999,0,16.236095,4.5893607,10.983737
15955.0,23,14,4416.26,0,12.446505,8.323317,-1.2009075
15957.0,31,1,428.89,0,-5.579538,-7.9607167,-17.694576
15958.0,73,1,104.35,0,-22.266117,-6.4561386,-2.470743
15963.0,19,2,470.76,0,1.6994523,-11.338544,-9.181958
15965.0,16,4,845.64,0,11.293089,-6.7453804,-8.148513
15967.0,22,2,418.83,0,-0.16230588,-9.9922695,-8.165522
15969.0,2,3,666.1,0,5.170117,-21.5228,1.3461503
15970.0,303,1,314.1,1,2.4911432,15.248349,11.751546
15971.0,17,12,4199.85,0,13.767128,8.500956,1.434619
15973.0,366,1,307.82000000000005,1,-11.769005,13.298219,23.608273
15974.0,38,7,3442.15,0,12.596549,0.78084433,7.3514595
15975.0,83,1,371.01,0,-20.311962,-3.1074393,3.0518653
15976.0,164,2,430.94,1,-4.332995,5.4121614,-3.2008862
15977.0,16,2,1054.73,0,2.6780891,-13.66243,-6.6473503
15978.0,76,1,1098.78,0,-19.11394,-3.4457548,-0.891466
15980.0,88,3,2398.86,0,-0.2352751,-3.2908225,6.9267054
15981.0,24,8,3408.48,0,15.663525,3.521586,7.9303336
15983.0,21,4,1475.02,0,10.78877,-6.134696,-4.759816
15984.0,2,10,2837.67,0,15.797704,9.833916,6.155956
15985.0,122,2,1142.42,0,-7.8446555,2.6110134,5.3862886
15986.0,29,1,168.12,0,-6.252986,-9.703113,-19.367985
15987.0,11,7,1451.28,0,16.733706,-0.32413524,11.960728
15988.0,18,1,158.03,0,-11.156777,-16.997581,-14.609233
15990.0,43,2,792.11,0,-7.512094,-10.32513,0.010752807
15992.0,3,1,41.989999999999995,0,-7.6152005,-22.823614,-5.9868817
15993.0,8,7,2797.57,0,17.828882,-0.17426233,8.755182
15994.0,54,1,427.07,0,-16.986935,1.1360154,-13.237111
15996.0,87,6,1060.68,0,4.9017506,1.6111077,6.3205113
15998.0,36,5,3089.97,0,11.387386,-5.841483,4.2353415
16000.0,2,3,12393.7,0,15.458181,0.5786346,0.63529474
16003.0,29,5,2735.37,0,11.339281,-6.562103,4.3222704
16005.0,11,4,615.39,0,13.602681,-8.001722,-9.382665
16006.0,210,1,101.4,1,1.7578545,14.135559,-12.642487
16007.0,47,4,1701.94,0,6.1076865,-4.9066744,-0.47166967
16008.0,23,3,478.78,0,-2.3854024,-20.272625,6.4657464
16009.0,21,4,992.71,0,9.780339,-6.0274267,-6.514873
16010.0,245,3,407.5,1,0.77392334,16.177452,-0.37049982
16011.0,7,16,3362.71,3,12.42287,9.584195,-3.953346
16012.0,34,3,1415.29,0,-1.5328159,-14.137525,6.032884
16013.0,3,47,37130.6,3,18.478127,1.9633082,-7.9468555
16014.0,37,3,662.38,0,-1.8038796,-14.829221,8.874848
16015.0,3,3,705.39,0,4.7940874,-21.472551,1.37794
16016.0,2,8,1508.76,0,18.083822,5.1857743,11.404126
16017.0,46,1,211.88,0,-11.766091,0.17749101,-17.261204
16018.0,38,2,408.90000000000003,0,-7.2963467,-9.734439,-2.7174132
16019.0,46,9,3786.2400000000002,0,11.552115,4.616673,6.1768317
16020.0,16,3,851.01,0,-0.46890035,-20.983196,3.039911
16022.0,259,1,628.28,1,-7.7005057,20.171951,0.5422949
16023.0,45,3,719.81,0,-1.204215,-12.495061,10.152786
16024.0,11,1,251.24,0,-9.634642,-19.722694,-9.062262
16025.0,29,1,439.65999999999997,0,-5.573771,-9.200412,-17.37682
16026.0,42,1,236.09,0,-9.569923,-1.4517758,-17.509117
16027.0,91,6,934.62,0,4.6873155,1.7427536,6.2400928
16029.0,38,63,81024.84,2,19.334682,1.6961215,-7.0324087
16030.0,309,1,331.24,1,4.7309923,16.43692,11.466589
16031.0,91,2,548.94,0,-10.506329,-1.778676,10.382008
16033.0,5,20,8816.4,3,13.355273,5.2874026,-6.8358946
16034.0,195,3,437.7,1,1.927255,8.609339,-2.2950754
16036.0,86,2,758.92,0,-10.485024,-3.4168468,10.678518
16037.0,269,3,855.02,1,-0.22031489,17.03912,2.2292917
16038.0,7,3,471.78000000000003,0,3.433989,-22.6172,2.38903
16040.0,64,3,1313.55,0,-1.0306379,-7.597815,10.321849
16041.0,30,3,3166.4,0,0.27614,-15.066112,1.8946178
16042.0,21,5,1197.27,0,10.429853,-10.809907,5.8039136
16043.0,37,4,773.99,0,6.0278807,-5.087956,-3.6113582
16045.0,119,4,1340.7,0,0.17950894,3.2777467,5.710864
16048.0,372,2,256.44,1,-13.024735,15.946389,22.391727
16049.0,39,3,1111.79,0,-1.4922402,-13.410775,7.813828
16050.0,173,1,137.9,1,-6.175555,6.2989373,-11.445662
16052.0,53,1,362.06,0,-16.795527,1.3569518,-13.761936
16053.0,32,2,1511.95,0,-1.3721888,-11.737616,-2.7802615
16054.0,144,1,783.9,1,-11.831405,7.7743826,-4.484127
16055.0,220,1,134.8,1,0.5236365,17.441366,-12.283878
16056.0,44,1,664.85,0,-11.550778,-1.3277193,-14.953169
16057.0,15,7,2263.12,0,16.378984,-0.22541144,9.930276
16059.0,65,6,1459.8600000000001,0,7.6426,-0.2203604,7.226626
16062.0,9,4,1153.62,0,14.385889,-7.8828344,-6.8130555
16063.0,259,1,335.32,1,-8.699599,20.478947,0.52226686
16065.0,364,1,372.09,1,-11.598955,13.916363,24.69628
16066.0,16,5,1521.87,0,11.725684,-11.048097,4.4882464
16070.0,21,2,852.15,0,1.1710138,-11.72663,-6.8461475
16071.0,44,1,326.24,0,-10.761399,-0.95004404,-16.585394
16072.0,287,1,584.3199999999999,1,-1.9917415,13.790875,10.02985
16073.0,296,1,122.39999999999999,1,0.09346902,14.53012,12.233092
16076.0,2,10,2234.73,0,15.407682,10.185915,6.8159585
16078.0,283,1,79.2,1,-4.500628,14.614518,10.16012
16079.0,16,3,1352.0,0,-0.39149302,-19.205076,1.9457011
16080.0,81,2,217.16,0,-12.061645,-4.4910307,10.765663
16081.0,55,5,2806.9,0,8.462442,-2.5532796,4.890254
16083.0,100,2,1317.62,0,-8.572032,-0.87019825,9.405914
16084.0,298,1,436.18,1,0.8995011,14.586816,11.609808
16085.0,22,5,981.51,0,10.050628,-10.87008,6.2670255
16086.0,58,5,1121.39,0,7.016192,-3.4788244,7.0386176
16091.0,154,2,315.06,1,-6.244524,5.2003684,-1.1531657
16092.0,114,3,817.86,0,-3.087981,2.5732017,7.523819
16093.0,106,1,17.0,0,-18.94866,4.668921,4.64991
16094.0,11,4,1078.23,0,13.790417,-7.6750307,-7.301695
16096.0,263,1,320.62,1,-8.773813,19.71819,2.377332
16097.0,239,1,185.04999999999998,1,-5.5397406,21.302692,-8.552635
16098.0,87,7,2005.63,0,6.1212277,2.3795125,5.5137367
16099.0,49,3,731.9,0,-1.0483333,-11.488475,10.635763
16101.0,70,1,1290.7,0,-18.960798,-3.16871,-2.7709203
16102.0,41,3,1842.14,0,-1.3723748,-11.79999,7.203419
16103.0,6,6,1429.64,0,18.830025,-6.9939456,8.59027
16104.0,61,1,302.36,0,-20.211872,0.28240106,-9.596914
16105.0,248,1,336.96,1,-7.085329,21.465961,-4.5016875
16106.0,65,1,108.38,0,-22.99885,-1.156495,-7.1818438
16107.0,17,7,3204.1600000000003,0,16.287548,0.026824588,8.175566
16108.0,84,1,842.5,0,-18.973356,-2.3828163,1.885249
16109.0,218,2,611.88,1,2.7973087,13.121255,-4.3669124
16110.0,44,3,1337.48,0,-1.2579058,-11.856987,8.389619
